,milage,accident,clean_title,price,horsepower,price_group,fuel_type_diesel,fuel_type_e85 flex fuel,fuel_type_electric,fuel_type_gasoline,fuel_type_hybrid,fuel_type_hydrogen,fuel_type_plug-in hybrid,transmission_category_automatic,transmission_category_manual
2123,1.8845422292722638,False,False,14500.0,-0.29133543002779977,1,False,False,False,True,False,False,False,True,False
2124,-0.5766283232135748,False,True,58000.0,1.7493693072961525,2,False,False,True,False,False,False,False,True,False
2125,-1.079861972872237,True,False,24998.0,-1.2531327787543511,1,False,False,False,True,False,False,False,True,False
2126,0.5448703013107029,True,True,22500.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
2127,-1.0366778957166969,False,True,38500.0,-0.5006384800097436,1,False,False,False,True,False,False,False,True,False
2128,3.342312479590799,False,True,16900.0,0.022619144945115948,1,False,True,False,False,False,False,False,True,False
2130,1.0515306576616723,False,True,15000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
2131,-0.8057065054064875,False,True,49900.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
2132,0.5308984254050525,False,True,20000.0,0.4150623636612606,1,False,False,False,True,False,False,False,True,False
2133,-1.1960292229495684,False,True,479995.0,1.928273580971195,2,False,False,False,True,False,False,False,True,False
2134,-0.3626958059590365,False,True,82000.0,0.5720396511477185,2,False,False,False,True,False,False,False,True,False
2135,0.5025003036456005,False,True,25999.0,0.8423894240410625,2,False,False,False,True,False,False,False,False,True
2136,2.1874555280397514,True,True,12000.0,-0.4919175195938293,1,False,False,False,True,False,False,False,True,False
2137,1.112586619444494,True,True,11500.0,-1.128547629955575,1,False,False,False,False,True,False,False,True,False
2138,0.3868631518411121,False,True,16000.0,-0.9366865008054599,1,False,False,False,True,False,False,False,False,True
2139,-0.42517167382983084,False,True,41500.0,2.080765803100897,2,False,False,False,True,False,False,False,True,False
2141,0.7296852777212164,False,True,37500.0,-0.14307910295725623,2,False,False,False,True,False,False,False,True,False
2142,-0.30589956244013256,True,True,25500.0,-1.0849428278760034,1,False,False,False,True,False,False,False,True,False
2143,-0.7058208451379083,False,True,28979.0,-1.6318716311026304,1,False,False,False,True,False,False,False,True,False
2144,-0.7546277504018198,False,False,39884.0,1.4737869581532597,1,False,False,False,True,False,False,False,True,False
2145,0.7486173588941843,False,True,9499.0,-1.285524917442033,1,False,False,False,True,False,False,False,True,False
2146,-0.9458039060864506,False,True,65000.0,1.7493693072961525,2,False,False,False,True,False,False,False,True,False
2147,0.9545605378937302,False,True,42000.0,0.2842479574225457,2,True,False,False,False,False,False,False,True,False
2148,1.3487643320772695,True,True,7000.0,-0.45703367793017197,1,False,False,False,True,False,False,False,True,False
2149,1.6018483931975056,True,True,12350.0,0.746458859466005,2,False,True,False,False,False,False,False,True,False
2150,0.18065492370514474,True,True,26999.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
2151,-0.7848812161162226,False,True,37000.0,0.2842479574225457,1,False,False,False,True,False,False,False,False,True
2152,1.2067737232800098,False,True,14000.0,-1.5994794924149487,2,False,False,False,False,True,False,False,True,False
2153,0.29954839347138373,False,False,20599.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
2154,-0.16012253740827903,False,True,53500.0,0.9383199886161202,2,False,False,False,True,False,False,False,False,True
2155,-0.9836680684323865,False,True,30000.0,-0.430870796682429,1,False,False,False,True,False,False,False,True,False
2156,0.4267719789537286,False,True,19950.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
2157,0.5025003036456005,True,True,10995.0,-0.3262192716914571,2,False,False,False,True,False,False,False,True,False
2159,0.5308984254050525,True,True,15990.0,-0.779709213319002,2,False,False,False,True,False,False,False,True,False
2160,-0.5595894501579036,False,True,26000.0,-1.0151751445486887,2,False,False,False,True,False,False,False,True,False
2162,0.1664369307442458,True,False,40995.0,1.5495347286229162,2,False,False,False,True,False,False,False,True,False
2163,0.2563832483970167,False,True,39000.0,0.13599163035200218,2,False,False,False,True,False,False,False,False,True
2164,-0.5613690657881626,False,True,60894.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
2165,1.5919279826628705,True,True,17700.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
2166,-0.1346588882306371,False,True,26950.0,0.720295978218262,1,False,False,False,True,False,False,False,True,False
2167,0.43254626371148386,False,True,12000.0,-0.5878480841688869,1,False,False,False,True,False,False,False,True,False
2168,-1.0257919490422402,False,False,42599.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
2169,-1.1131635036554877,False,True,45000.0,1.19994880109355,1,False,False,False,True,False,False,False,True,False
2170,-0.7428519959122337,False,True,73600.0,1.3743680094118365,1,True,False,False,False,False,False,False,True,False
2171,0.5725490039855821,False,True,39950.0,1.069134394854835,1,True,False,False,False,False,False,False,True,False
2172,-1.1976005856869247,False,True,98000.0,1.5051824156505513,1,False,False,False,True,False,False,False,True,False
2174,0.6160927906834085,False,True,24000.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
2175,5.034102185288392,True,True,17000.0,-0.5878480841688869,1,True,False,False,False,False,False,False,True,False
2176,-0.07880924877038152,False,True,29993.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
2177,-1.2203190830944863,False,True,96500.0,1.7493693072961525,2,False,False,False,True,False,False,False,True,False
2178,0.6653919300578172,False,True,25500.0,0.32785275950211734,1,False,True,False,False,False,False,False,True,False
2179,-0.5236184959292645,False,True,99000.0,2.141812526012297,2,False,False,False,True,False,False,False,True,False
2180,1.0704627388346402,False,True,40100.0,0.5894815719795471,1,False,True,False,False,False,False,False,True,False
2181,-1.0484157860439371,False,True,36750.0,-0.40470791543468604,2,False,False,True,False,False,False,False,True,False
2182,-0.5330845365157484,False,True,69500.0,0.5720396511477185,2,False,False,False,True,False,False,False,True,False
2183,-0.31157918679202296,True,True,29000.0,-0.1954048654527422,2,False,False,False,True,False,False,False,True,False
2185,-0.008665888024535131,False,True,35999.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
2186,0.5290052172877557,False,False,14195.0,-0.45703367793017197,2,False,False,False,True,False,False,False,True,False
2187,1.3164094053526674,False,True,11000.0,-1.0413380257964318,1,False,False,False,True,False,False,False,True,False
2188,-1.2021632172496102,False,True,55000.0,0.6243654136432044,1,False,False,False,True,False,False,False,True,False
2189,-0.3778414708974109,False,True,31000.0,-0.21284678628457085,1,False,False,False,True,False,False,False,True,False
2190,2.0680130279194966,True,True,13000.0,0.06622394702468758,1,True,False,False,False,False,False,False,True,False
2191,-0.6523566479054467,False,True,55000.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2192,-0.6220653180286979,False,True,27500.0,0.7377378990500907,2,False,False,False,True,False,False,False,True,False
2193,0.3226455325024047,False,True,34000.0,0.8075055823774053,2,False,False,False,True,False,False,False,True,False
2194,-0.5936671962692459,False,True,37500.0,-0.7884301737349163,1,False,False,False,False,True,False,False,True,False
2195,0.4688958595635824,True,True,17000.0,-0.05586949879811298,1,False,False,False,True,False,False,False,True,False
2196,-0.9458039060864506,False,True,25695.0,-1.1983153132828896,1,False,False,False,True,False,False,False,True,False
2197,0.887256989323829,False,True,6000.0,-1.2419201153624613,1,False,False,False,True,False,False,False,True,False
2198,0.4646361412996646,False,True,27500.0,-0.5006384800097436,1,False,False,False,True,False,False,False,True,False
2199,-0.7276116705679945,False,False,29998.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
2200,-0.9552699466729345,False,True,65000.0,1.3743680094118365,1,False,False,False,True,False,False,False,True,False
2201,0.5493761366298693,False,True,13000.0,-0.2390096675323138,1,False,False,False,True,False,False,False,True,False
2202,-0.5896725271417497,False,True,39127.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
2203,-0.20097796857954395,False,True,35000.0,1.6796016239688378,2,False,False,False,True,False,False,False,True,False
2204,-0.8288604406810273,False,False,29510.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
2205,-0.7595122273444456,False,False,31700.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
2206,-0.7815302377486073,False,False,41986.0,1.2465436467442923,1,False,False,False,True,False,False,False,True,False
2207,1.039186940736897,True,True,10000.0,-0.5006384800097436,0,False,False,False,True,False,False,False,True,False
2208,0.5782286283374725,False,True,22500.0,-0.02098565713445568,2,False,False,False,True,False,False,False,True,False
2209,-0.6656091047265243,False,True,29000.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2210,-0.9174625805705174,False,True,26750.0,-1.1198266695396608,2,False,False,False,True,False,False,False,True,False
2212,1.6924951978536764,False,True,14300.0,-0.06459045921402731,1,False,True,False,False,False,False,False,True,False
2214,-0.1076238763156388,False,True,46000.0,2.1766963676759543,2,False,False,False,True,False,False,False,True,False
2215,0.13332472077272478,False,True,22000.0,0.8249475032092339,1,False,False,False,True,False,False,False,False,True
2216,0.5971607095104405,True,True,5000.0,-1.2680829966102043,1,False,False,False,True,False,False,False,True,False
2217,-0.07500390045461496,False,True,15000.0,0.1098287491042592,2,False,False,False,True,False,False,False,False,True
2218,-0.9275344477545364,False,True,47500.0,0.720295978218262,1,False,False,False,True,False,False,False,True,False
2220,0.5971607095104405,False,True,18900.0,-0.16924198420499922,2,False,False,False,True,False,False,False,False,True
2221,0.37944177602130863,False,True,13750.0,-0.22156774670048518,1,False,False,False,True,False,False,False,True,False
2222,1.335511875256192,False,True,6800.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
2223,0.06499883981948332,False,True,28995.0,-0.5006384800097436,2,False,False,False,True,False,False,False,True,False
2224,-0.22822123338744488,True,True,29444.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
2225,-1.2162865498046442,False,True,89995.0,1.6185549010574376,2,False,False,False,True,False,False,False,True,False
2226,1.417184873436376,True,True,21999.0,0.720295978218262,0,False,False,False,True,False,False,False,False,True
2227,-0.273715024446087,False,True,36740.0,-0.5006384800097436,1,False,False,False,True,False,False,False,True,False
2228,0.9994674344360103,False,True,7500.0,-1.503548927839891,1,False,False,False,True,False,False,False,True,False
2231,-0.6586042346925262,False,True,37000.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2232,3.171923749034087,False,False,18000.0,-0.3698240737710287,1,False,False,False,True,False,False,False,True,False
2234,0.5858014608066597,False,True,18000.0,0.13599163035200218,2,False,False,False,True,False,False,False,True,False
2235,-1.2506104129712352,False,True,46500.0,-0.41342887585060034,1,False,False,False,True,False,False,False,True,False
2236,-0.6712887290784147,False,True,29999.0,-0.40470791543468604,2,False,False,True,False,False,False,False,True,False
2237,0.47978180623803895,False,True,9000.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
2238,0.14564950561632695,False,True,130000.0,0.8598313448728913,2,False,False,False,True,False,False,False,True,False
2239,0.5025003036456005,False,True,12500.0,-0.6488948070802871,1,False,False,False,True,False,False,False,False,True
2240,-0.0020396596139963348,True,True,18700.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
2241,-0.018131928611019123,False,True,21000.0,0.13599163035200218,2,False,False,False,True,False,False,False,False,True
2242,0.05971678917222524,False,True,14500.0,-1.0151751445486887,2,False,False,False,True,False,False,False,True,False
2243,0.8552049758979942,True,True,11500.0,-0.44831271751425766,1,False,False,False,True,False,False,False,True,False
2244,1.0838098560615825,False,True,6499.0,-0.3000563904437141,1,False,True,False,False,False,False,False,True,False
2245,-0.12225837506234306,True,True,34000.0,0.15343355118383084,2,False,False,False,True,False,False,False,False,True
2246,1.700370943621631,True,True,32999.0,0.2842479574225457,2,True,False,False,False,False,False,False,True,False
